ratio,merge_sort,quick_sort_2,quick_sort_3,comb_sort,heap_sort
0.2,0.07984769000000004,0.19345483000000002,0.03504127,0.12684382,0.13143652
0.4,0.1788110999999999,0.67144275,0.07918450000000003,0.3332509599999999,0.3140531200000001
0.6,0.28802734,1.442085920000001,0.1347553999999997,0.6274927100000005,0.5213023299999999
0.8,0.40284673999999965,2.54106438,0.18932471000000034,0.9549607900000001,0.7762324200000001
1.0,0.51999785,4.128705990000002,0.25855657999999904,1.4793708800000018,1.043752090000001
