ratio,insertion_sort,merge_sort,quick_sort_2,quick_sort_3,comb_sort,radix_sort,heap_sort
0.2,26.433443099999998,0.09015058000000005,17.946252859999994,0.00471648,0.10965057000000004,0.013380989999999992,0.07155196
0.4,106.16181642999997,0.2781429100000025,71.97600962000001,0.01777290000000562,0.358825609999991,0.03888639000001035,0.20114060999999311
0.6,237.2732396799999,0.441309579999961,159.81566532000005,0.02973155000004226,0.546419270000024,0.06164164000001619,0.31795141000004606
0.8,406.7291309600001,0.5964398199999777,273.7324575099999,0.030795049999960612,0.7607933600000706,0.08006007999993017,0.4301860700000816
1.0,610.2483994400002,0.7546535899999072,513.4407736800001,0.041260310000234314,0.9458539399998699,0.09947592000016811,0.5582344100002956
