ratio,merge_sort,quick_sort_2,quick_sort_3,comb_sort,heap_sort
0.2,0.07499147000000002,0.12416106999999998,0.037615180000000026,0.10378544999999999,0.12045226999999994
0.4,0.15161154000000002,0.3783255699999999,0.07034863000000002,0.23138287000000002,0.25504588
0.6,0.23796553999999998,0.7736600700000003,0.1073627300000001,0.37587013000000014,0.40201422000000014
0.8,0.3244743899999996,1.3087672599999998,0.1450930299999998,0.5004774600000002,0.5755583100000001
1.0,0.41818436000000003,1.9896561600000005,0.17620763999999908,0.6941127300000002,0.7612069500000007
